mistake_id	text_id	sentence_id	mistake_type	error_span	correction	span_start	span_end
37	152	8	Noun_number	qualification	qualifications	773	786
14	153	4	Punctuation	According to bar chart	According to the bar chart,	257	279
9	153	4	Articles	bar chart	the bar chart	270	279
18	153	6	Articles	the skilled vocational diploma	a skilled vocational diploma	376	406
16	153	6	Word_order	the skilled vocational diploma gave up just 10 percent of females	just 10 percent of females had a skilled vocational diploma	376	441
17	153	6	lex_item_choice	gave up	had	407	414
27	153	9	Derivation	respectitevly	respectively	629	642
2	153	9	Spelling	respectitevly	respectively	629	642
21	153	10	lex_item_choice	fluctuated	varied	782	792
6	153	1	Spelling	illustrete	illustrate	79	89
22	153	11	Tense_form	choosen	chose	846	853
5	153	11	Spelling	rarelly	rare	885	892
23	153	11	Comparison_degree	rarelly	more rarely	885	892
24	153	12	Absence_explanation	prefered	preferred to obtain	930	938
1	153	12	Spelling	prefered	preferred	930	938
25	153	12	Articles	undergraduate diploma	an undergraduate diploma	939	960
8	153	1	Absence_explanation	gender	gender differences	94	100
5	154	1	Spelling	wolrd	the world	114	119
10	154	1	Articles	wolrd	the world	114	119
4	154	1	Formational_affixes	developening	developing	12	24
3	154	2	Spelling	Howether	However	157	165
13	154	3	Verb_pattern	should to re-strictions	should restrict	213	236
1	154	3	Spelling	re-strictions	restrict	223	236
12	154	3	Category_confusion	re-strictions	restrict	223	236
6	154	1	Spelling	countryes	countries	25	34
17	154	4	lex_item_choice	cause	reason	270	275
14	154	4	Spelling	It	is	292	294
16	154	4	Capitalisation	It	is	292	294
18	154	4	lex_item_choice	may be do	may have	353	362
19	154	4	Word_order	may be do their ideas	their ideas may have	353	374
7	154	7	Spelling	Songers	Singers	524	531
34	154	7	Derivation	Songers	Singers	524	531
10	155	4	Absence_explanation	post-schoot	post-school institutions	324	335
3	155	4	Spelling	post-schoot	post-school	324	335
17	156	12	Articles	grown-up word	the grown-up world	1038	1051
16	156	12	lex_item_choice	word	world	1047	1051
8	156	8	Capitalisation	chinese	Chinese	603	610
9	156	8	Articles	chinese culture	the Chinese	603	618
4	157	1	Absence_comp_sent	compares of Australian woman and man	compares percentage numbers of Australian women and men	10	46
5	157	2	lex_part_choice	skilled holders	skilled vocational diploma holders	196	211
6	157	3	Comparative_constr	nine times higer than	nine times as high as	219	240
1	157	3	Spelling	higer	higher	230	235
3	157	1	Noun_number	woman and man	women and men	33	46
9	157	5	Spelling	compromised	comprised	365	376
13	157	6	Word_order	more men secured a master's degree than woman	more men than women secured a master’s degree	482	527
12	157	6	Noun_number	woman	women	522	527
3	158	1	Agreement_errors	illustrate	illustrates	14	24
6	158	2	Agreement_errors	were	was	164	168
9	158	4	Absence_explanation	chosen by man	chosen more often by men	276	289
8	158	4	Noun_number	man	men	286	289
15	158	5	Absence_explanation	post graduate diploma and Master's degree	among postgraduate diploma and Master's degree holders	392	433
11	158	5	Spelling	post graduate	postgraduate	392	405
14	158	5	Absence_explanation	70% and 60& respectevelly	men made up 70% and 60% respectively	435	460
4	158	1	Relative_clause	males and females, who	males and females who	44	66
12	158	5	Spelling	60 &	60%	443	446
5	158	1	Articles	a post-school qualifications	post-school qualifications	71	99
20	158	8	Prepositions	by	among	726	728
54	159	2	lex_item_choice	look at	judge	106	113
47	159	13	Agreement_errors	this	these	1064	1068
46	159	1	Agreement_errors	says	say	12	16
77	159	15	Noun_number	point	points	1223	1228
23	159	3	Articles	the artist	an artist	140	150
81	159	16	Relative_clause	, that	 that	1405	1411
18	159	1	Articles	the creative artists	creative artists	22	42
50	159	4	Modals	should be have	should have	236	250
29	159	4	Formational_affixes	cencure	censorship	253	260
15	159	4	Spelling	cencure	censorship	253	260
25	159	5	Formational_affixes	unsosiate	antisocial	299	308
26	159	5	Formational_affixes	unsosiate	antisocial	299	308
12	159	5	Spelling	unsosiate	antisocial	299	308
16	159	7	Spelling	cencure	censorship	427	434
30	159	7	Formational_affixes	cencure	censorship	427	434
31	159	7	Spelling	hole	whole	498	502
32	159	7	Articles	hole	the whole	498	502
3	159	8	Spelling	baned	banned	586	591
51	159	1	Participial_constr	express	expressing	59	66
36	159	8	Conjunctions	when	then	593	597
19	159	1	Category_confusion	thinks	thoughts	73	79
13	159	10	Spelling	sosiaty	society	754	761
64	159	11	Articles	the new ideas	new ideas	777	790
21	159	1	Punctuation	.		79	80
40	159	11	Category_confusion	politic	politics	794	801
69	159	11	Word_order	in art were taken by creative arts	were taken by creative arts in their art	803	837
68	159	11	Articles	art	their art	806	809
20	159	2	Capitalisation	And	and	81	84
67	159	11	lex_part_choice	taken	taken up	815	820
8	159	12	Spelling	analist	analysis	928	935
42	159	12	Category_confusion	analist	analyse	928	935
43	159	12	Verb_pattern	analist for	analyse it	928	939
72	159	13	Word_order	make sosiaty ideas	make ideas for the society 	981	999
73	159	13	Articles	sosiaty	the society	986	993
14	159	13	Spelling	sosiaty	the society	986	993
16	160	4	Comparison_degree	less amount	a lesser number	519	530
17	160	4	lex_item_choice	amount	number	524	530
6	160	1	Articles	the Australian	Australians	63	77
7	160	1	Noun_number	the Australian	Australians	63	77
18	160	5	Possessive	Master	Master's	656	662
22	160	6	Absence_comp_sent	than women	than that of women	879	889
21	160	6	suggestion	than women	that of women	879	889
7	162	2	Articles	amount	the number	131	137
8	162	2	lex_item_choice	amount	the number	131	137
27	162	2	suggestion	women skilled vocational diploma	something's definitely missing here	141	173
36	162	2	Verb_pattern	skilled	skilled to	147	154
19	162	5	Word_choice	Bachelor's degree of women	The percentage of women among those who had a Bachelor's degree	287	313
18	162	5	Absence_explanation	Bachelor's degree of women	The percentage of women among those who had a Bachelor's degree	287	313
20	162	5	Articles	Bachelor's degree	a Bachelor's degree	287	304
26	162	6	lex_item_choice	numerate	close	374	382
4	162	1	Noun_number	qualification	qualifications	38	51
2	162	1	Word_order	qualification of school	of post-school qualifications	38	61
28	162	7	suggestion	column	column represents the popularity	408	414
38	162	7	Absence_comp_sent	column	column represents the popularity	408	414
39	162	7	Prepositions	around to	among	434	443
29	162	7	suggestion	around to female	among women	434	450
40	162	7	lex_item_choice	female	women	444	450
41	162	7	Noun_number	female	women	444	450
30	162	7	suggestion	female	women, which was	444	450
55	162	8	lex_part_choice	amount	the highest proportion	474	480
54	162	8	lex_item_choice	amount	proportion	474	480
31	162	8	suggestion	amount of male firstly has spent	the highest proportion of men among degree holders was	474	506
62	162	8	Absence_explanation	male	men among degree holders	484	488
52	162	8	Noun_number	male	men	484	488
51	162	8	lex_item_choice	male	men	484	488
58	162	8	lex_item_choice	has spent	was	497	506
57	162	8	Tense_choice	has spent	was	497	506
35	162	9	suggestion	Undergraduate diploma was just less half past from all percentage	кажется, это тот случай, когда можно вешать word choice на всё предложение	519	584
66	162	9	Capitalisation	Undergraduate	undergraduate	519	532
67	162	9	lex_part_choice	Undergraduate diploma	undergraduate diploma holders	519	540
68	162	9	lex_part_choice	Undergraduate diploma	the number of undergraduate diploma holders	519	540
3	162	1	Compound_word	school	post-school	55	61
71	162	9	lex_part_choice	less	less than	550	554
45	162	10	Articles	level	the percentage	600	605
44	162	10	lex_item_choice	level	percentage	600	605
32	162	10	suggestion	level of Bachelor's degree around of men	the percentage of Bachelor's degree holders among men	600	640
46	162	10	lex_part_choice	Bachelor's degree	Bachelor's degree holders	609	626
63	162	10	lex_part_choice	just more	just over	645	654
33	162	10	suggestion	just more than	just over	645	659
64	162	10	lex_part_choice	than		655	659
48	162	11	suggestion	The next diploma was numerate 30 per cent and master's degree of women was 40 per cent.		673	760
34	162	11	suggestion	The next diploma was numerate 30 per cent and master's degree of women was 40 per cent.	вообще, это повторяет инфу, сказанную раньше, так что я бы это преложение тупо удалила	673	760
5	162	1	Noun_number	male and female	males and females	97	112
6	162	1	Absence_explanation	male and female	males and females among degree holders	97	112
72	163	11	Ref_device	it	these	1041	1043
65	163	11	Absence_comp_sent	it	these are	1041	1043
17	163	2	Verb_pattern	need on	needs	165	172
16	163	2	Agreement_errors	need	needs	165	169
25	163	3	Absence_explanation	pressure	press him or her	211	219
19	163	3	Derivation	pressure	press	211	219
28	163	3	Word_choice	will	go	256	260
22	163	1	Category_confusion	freedom	free	26	33
26	163	3	lex_item_choice	finished	commit	270	278
35	163	3	Tense_choice	finished	commit	270	278
30	163	4	Capitalisation	Creative	creative	298	306
29	163	4	Articles	Creative artist	A creative artist	298	313
36	163	5	Absence_comp_sent	people, such have diffent ideas,	people who have diffent ideas are,	362	394
50	163	5	Relative_clause	, such have diffent ideas,	 who have diffent ideas	368	394
51	163	5	Pronouns	such	who	370	374
34	163	5	Noun_number	urter	authors	416	421
7	163	5	Spelling	urter	authors	416	421
55	163	6	Absence_comp_sent	stand forever	stand 	545	558
9	163	1	Spelling	thoughtes	thoughts	55	64
5	163	7	Spelling	govenment	government	570	579
45	163	7	Agreement_errors	don't	does not	580	585
44	163	7	Inappropriate_register	don't	does not	580	585
13	163	2	lex_item_choice	men	person	86	89
61	163	10	Punctuation	To be creative man	To be a creative person,	881	899
60	163	10	Articles	creative man	a creative person	887	899
73	163	2	Relative_clause	, who has different skills and impossible gifts	who has different skills and impossible gifts	89	136
64	163	10	Word_order	very very busy and harder	you should be very busy and hard-working	900	925
75	163	10	Redundant_comp	very		905	909
63	163	10	Articles	simple man	a simple person	931	941
62	163	10	lex_item_choice	man	person	938	941
33	164	3	suggestion	The least number of males has undergraduate diploma	нужно поменять порядок слов	205	256
6	164	3	Tense_choice	has	had	231	234
32	164	3	suggestion	which account for 37 percent	non-defining, надо запятую	257	285
36	164	3	Relative_clause	which account for 37 percent	, which account for 37 percent	257	285
8	164	3	Tense_choice	account	accounted	263	270
1	164	1	Articles	level	the level	38	43
37	164	5	Tense_choice	is	was	398	400
34	164	5	suggestion	is	тут тоже choice of tense	398	400
11	164	5	Tense_choice	consist of	accounted for	432	442
10	164	5	lex_item_choice	consist of	accounted for	432	442
35	164	7	suggestion	have	опять же choice of tense	568	572
38	164	7	Tense_choice	have	had	568	572
19	164	8	Absence_explanation	part	the part of the graph titled	640	644
18	164	8	Articles	part	the part	640	644
25	164	10	Absence_explanation	the percentage exceeds of males	the percentage of males exceeded the percentage of females	900	931
24	164	10	Word_order	the percentage exceeds of males	the percentage of males eexceeded the percentage of females	900	931
28	164	10	Tense_choice	exceeds	exceeded	915	922
7	165	1	Punctuation	Nowadays and all time	Nowadays and all time,	0	21
2	165	2	Verb_pattern	want doing	want to do	135	145
6	165	1	Articles	time	the time	17	21
3	165	2	Agreement_errors	this	these	170	174
3	166	2	Participial_constr	interesting	interested	160	171
28	166	2	suggestion	interesting	это всё-таки не voice, я бы поставила participial construction	160	171
4	166	2	Spelling	then	than  	201	205
26	166	2	lex_item_choice	then	than	201	205
29	166	3	lex_item_choice	counted	accounted	263	270
27	166	3	suggestion	counted for	вообще, можно повесить немного другой тег на counted и заменить на accounted for	263	274
12	166	5	Word_choice	figure	the percentage number	455	461
13	166	5	Articles	figure	the percentage number	455	461
16	166	6	Noun_number	woman	women	534	539
19	166	6	Word_order	woman, it is counted for 72 and 53 per cent	72 and 53 per cent of women	534	577
17	166	6	Redundant_comp	, it is counted for		539	558
23	166	7	Word_order	men who hold Undergraduate diploma only 36 per cent	only 36 per cent of men held Undergraduate diploma	588	639
21	166	7	Redundant_comp	who		592	595
10	167	2	Spelling	geverment	government	100	109
34	167	10	Determiners	this	an	1002	1006
26	167	11	Agreement_errors	play	plays	1102	1106
46	167	11	suggestion	play	agreement всё-таки	1102	1106
6	167	2	Spelling	prohbit	prohibit	121	128
8	167	12	Spelling	somethink	something	1223	1232
37	167	12	lex_part_choice	say to	tell	1237	1243
30	167	12	lex_item_choice	say	tell	1237	1240
50	167	4	lex_item_choice	is	considered	297	299
42	167	4	suggestion	is	was	297	299
51	167	4	Voice	is	was considered	297	299
52	167	4	Absence_comp_sent	is	was considered by the Church	297	299
55	167	4	Conjunctions	no doubt that there perfomanse is	as	300	333
41	167	4	suggestion	no doubt	я бы это как-то заменила, чтобы сказать, что это according to church officials	300	308
53	167	4	suggestion	no doubt that there perfomanse is		300	333
43	167	4	suggestion	there	their	314	319
49	167	4	lex_item_choice	there	their	314	319
44	167	4	suggestion	is	was	331	333
47	167	4	Tense_choice	is	was	331	333
48	167	4	Articles	devil	the devil	344	349
45	167	4	suggestion	devil	the devil	344	349
9	167	5	Spelling	religios	religious	403	411
12	167	1	Verb_pattern	need for	need	41	49
19	167	6	Articles	example	an example	471	478
27	167	7	Punctuation	cencorship	censorship,	576	586
3	167	7	Spelling	cencorship	censorship	576	586
1	167	9	Spelling	theire	their	918	924
15	167	2	Linking_device	And		92	95
11	167	9	Spelling	becaus	because	935	941
17	167	2	Capitalisation	the	The	96	99
39	167	10	Punctuation	If artist have not this oppotunity to create what they want what is the reason to make something?	If artist have not this oppotunity to create what they want, what is the reason for making anything?	983	1080
71	169	18	Relative_clause	, which	 which	1165	1172
68	169	18	suggestion	, which	defining relative clause	1165	1172
