mistake_id	text_id	sentence_id	mistake_type	error_span	correction	span_start	span_end	year	type
27	39	2	Conjunctions	and	, while	269	272	Exam2016_Task 1	Coincide
2	45	7	Spelling	paralelly	parallel	752	761	Exam2016_Task 1	Coincide
5	45	7	Category_confusion	paralelly	in parallel	752	761	Exam2016_Task 1	Coincide
6	55	6	Tense_choice	have overcome	covered	547	560	Exam2016_Task 1	Coincide
8	55	6	Word_choice	have overcome	covered	547	560	Exam2016_Task 1	Coincide
14	57	3	Spelling	steadely	steadily	268	276	Exam2016_Task 1	Overlap
15	57	3	Word_order	steadely rising	rising steadily	268	283	Exam2016_Task 1	Overlap
19	57	11	lex_part_choice	bagan	began to 	1303	1308	Exam2016_Task 1	Coincide
18	57	11	Spelling	bagan	began	1303	1308	Exam2016_Task 1	Coincide
1	67	9	Spelling	tendence	tendency	1015	1023	Exam2016_Task 1	Coincide
5	67	9	Formational_affixes	tendence	tendency	1015	1023	Exam2016_Task 1	Coincide
7	71	3	Spelling	spendening	spending	244	254	Exam2016_Task 1	Coincide
23	71	3	Formational_affixes	spendening	spending	244	254	Exam2016_Task 1	Coincide
1	73	10	Spelling	slowling	slowly	822	830	Exam2016_Task 1	Coincide
3	73	10	Formational_affixes	slowling	slowly	822	830	Exam2016_Task 1	Coincide
38	77	7	Articles	in the 2012	in 2012	516	527	Exam2016_Task 1	Overlap
13	77	7	Numerals	the 2012	2012	519	527	Exam2016_Task 1	Overlap
19	77	10	Absence_comp_sent	preder	who preferred  	863	869	Exam2016_Task 1	Coincide
18	77	10	Spelling	preder	prefer	863	869	Exam2016_Task 1	Coincide
6	83	5	Punctuation	so	, so that	531	533	Exam2016_Task 1	Coincide
31	83	5	lex_part_choice	so	so that	531	533	Exam2016_Task 1	Coincide
13	86	9	Tense_choice	are	was	903	906	Exam2016_Task 1	Coincide
14	86	9	Agreement_errors	are	is-was	903	906	Exam2016_Task 1	Coincide
5	88	4	Punctuation	when the investment reached 171$ Bn worldwide	, when the investments reached 171$ Bn worldwide	350	395	Exam2016_Task 1	Overlap
6	88	4	Agreement_errors	investment	investments 	359	369	Exam2016_Task 1	Overlap
1	88	9	Spelling	contined	continued	853	861	Exam2016_Task 1	Coincide
13	88	9	Tense	contined	been continuing	853	861	Exam2016_Task 1	Coincide
1	90	2	Spelling	changings	changes 	238	247	Exam2016_Task 1	Coincide
5	90	2	Formational_affixes	changings	changes	238	247	Exam2016_Task 1	Coincide
13	93	6	Relative_clause	who prefered desktop version		616	644	Exam2016_Task 1	Overlap
10	93	6	Spelling	prefered	preferred	620	628	Exam2016_Task 1	Overlap
3	95	2	lex_part_choice	mobile	mobile phones	297	303	Exam2016_Task 1	Coincide
14	95	2	Lack_par_constr	mobile	via mobile phones	297	303	Exam2016_Task 1	Coincide
4	97	4	lex_item_choice	expenditure	expenses/spendings	364	375	Exam2016_Task 1	Coincide
5	97	4	lex_part_choice	expenditure	that show expenses/spendings	364	375	Exam2016_Task 1	Coincide
1	99	3	Agreement_errors	billions	million 	467	475	Exam2016_Task 1	Coincide
2	99	3	lex_item_choice	billions	million 	467	475	Exam2016_Task 1	Coincide
7	101	3	Articles	investment	the investments 	346	356	Exam2016_Task 1	Coincide
10	101	3	Agreement_errors	investment	investments 	346	356	Exam2016_Task 1	Coincide
1	109	4	Spelling	Dekstop	desktop	492	499	Exam2016_Task 1	Coincide
10	109	4	Capitalisation	Dekstop	desktop	492	499	Exam2016_Task 1	Coincide
5	113	4	Spelling	investement	investment 	526	537	Exam2016_Task 1	Coincide
6	113	4	Agreement_errors	investement	investments 	526	537	Exam2016_Task 1	Coincide
6	115	4	Absence_explanation	Speaking about the mobile phone, the usage of the it		407	459	Exam2016_Task 1	Overlap
4	115	4	suggestion	the		453	456	Exam2016_Task 1	Overlap
10	115	4	Articles	the it	it	453	459	Exam2016_Task 1	Overlap
16	117	10	Agreement_errors	are	is	1707	1710	Exam2016_Task 1	Coincide
17	117	10	Tense_choice	are	was	1707	1710	Exam2016_Task 1	Coincide
1	125	5	Spelling	procent	percent	784	791	Exam2016_Task 1	Coincide
9	125	5	lex_item_choice	procent	percentage	784	791	Exam2016_Task 1	Coincide
1	129	2	Spelling	electronical	electronic	147	159	Exam2016_Task 1	Coincide
3	129	2	Formational_affixes	electronical	electronic	147	159	Exam2016_Task 1	Coincide
17	141	11	Spelling	increses	increase	1003	1011	Exam2016_Task 1	Coincide
23	141	11	Agreement_errors	increses	increase 	1003	1011	Exam2016_Task 1	Coincide
1	149	1	Spelling	propotion	proportion	27	36	Exam2016_Task 1	Coincide
3	149	1	lex_item_choice	propotion	number	27	36	Exam2016_Task 1	Coincide
1	153	5	Inappropriate_register	vary in the opinion	were at variance/disagreed/differred in opinion	737	756	Exam2016_Task 1	Overlap
4	153	5	Tense_choice	vary	varied	737	741	Exam2016_Task 1	Overlap
42	155	10	Word_choice	minimizes	was minimal	690	699	Exam2016_Task 1	Coincide
46	155	10	Tense_choice	minimizes	was minimal	690	699	Exam2016_Task 1	Coincide
4	157	2	Capitalisation	Using	using	234	239	Exam2016_Task 1	Overlap
9	157	2	Word_choice	Using level	users	234	245	Exam2016_Task 1	Overlap
1	157	9	Spelling	desktopes	desktops	1004	1013	Exam2016_Task 1	Coincide
19	157	9	Discourse	desktopes	desktops	1004	1013	Exam2016_Task 1	Coincide
4	161	1	Tense_choice	has been changing	has changed	74	91	Exam2016_Task 1	Overlap
5	161	1	Voice	been		78	82	Exam2016_Task 1	Overlap
10	165	6	Spelling	consecuentaly	consequently	1049	1062	Exam2016_Task 1	Coincide
11	165	6	lex_item_choice	consecuentaly	respectively	1049	1062	Exam2016_Task 1	Coincide
7	167	2	Spelling	light	slight	369	374	Exam2016_Task 1	Coincide
25	167	2	lex_item_choice	light	slight	369	374	Exam2016_Task 1	Coincide
7	169	6	Spelling	tendence	tendency 	938	946	Exam2016_Task 1	Coincide
9	169	6	Formational_affixes	tendence	tendency	938	946	Exam2016_Task 1	Coincide
18	177	9	lex_item_choice	the following	using	1067	1080	Exam2016_Task 1	Overlap
19	177	9	Articles	the		1067	1070	Exam2016_Task 1	Overlap
10	179	4	Spelling	than	then	409	413	Exam2016_Task 1	Coincide
11	179	4	Punctuation	than	, then	409	413	Exam2016_Task 1	Coincide
5	197	5	Relative_clause	, who used Facebook by mobile phones,	who used Facebook by mobile phones	712	749	Exam2016_Task 1	Overlap
8	197	5	Relative_clause	,		712	713	Exam2016_Task 1	Overlap
2	199	2	Spelling	slighty	slightly	413	420	Exam2016_Task 1	Coincide
24	199	2	Formational_affixes	slighty	slightly	413	420	Exam2016_Task 1	Coincide
6	203	7	Spelling	seening	seeing	671	678	Exam2016_Task 1	Coincide
38	203	7	Derivation	seening	seeing	671	678	Exam2016_Task 1	Coincide
7	207	4	suggestion	the		334	337	Exam2016_Task 1	Overlap
21	207	4	Articles	the downwards trend	downwards trend	334	353	Exam2016_Task 1	Overlap
16	209	4	suggestion	the		662	665	Exam2016_Task 1	Overlap
23	209	4	Articles	the 125 billions	125 billion	662	678	Exam2016_Task 1	Overlap
15	209	4	Agreement_errors	billions	billion 	670	678	Exam2016_Task 1	Overlap
1	211	1	Absence_comp_sent	The following graph the information	The following graph gives information	0	35	Exam2016_Task 1	Overlap
2	211	1	Articles	the information	information	20	35	Exam2016_Task 1	Overlap
11	213	10	Word_order	countries of developed level in a considerable way	developed countries	1193	1243	Exam2016_Task 1	Overlap
12	213	10	Redundant_comp	level in a considerable way		1216	1243	Exam2016_Task 1	Overlap
9	215	4	Word_order	All the period	The whole period	643	657	Exam2016_Task 1	Overlap
10	215	4	lex_item_choice	All	Whole 	643	646	Exam2016_Task 1	Overlap
13	215	5	Linking_device	have different dynamic in investment	which have different dynamic in investment	721	757	Exam2016_Task 1	Overlap
14	215	5	Articles	investment	the investment 	747	757	Exam2016_Task 1	Overlap
4	219	11	Articles	the graph	graphs	962	971	Exam2016_Task 1	Overlap
5	219	11	Noun_number	graph	graphs	966	971	Exam2016_Task 1	Overlap
21	223	6	Formational_affixes	increasement	increase	930	942	Exam2016_Task 1	Coincide
1	223	6	Spelling	increasement	increased	930	942	Exam2016_Task 1	Coincide
1	225	1	Spelling	throught	through	148	156	Exam2016_Task 1	Coincide
3	225	1	Prepositions	throught	during 	148	156	Exam2016_Task 1	Coincide
4	231	1	Word_order	changes the number of children who have not access to education in primary school	the number of children who have not access to education in primary school changed	50	131	Exam2016_Task 1	Overlap
5	231	1	Tense_choice	changes	changed	50	57	Exam2016_Task 1	Overlap
1	237	1	Articles	worlds differences	the world differences	30	48	Exam2016_Task 1	Overlap
2	237	1	Category_confusion	worlds	world	30	36	Exam2016_Task 1	Overlap
26	243	5	lex_item_choice	stabile	stable	597	604	Exam2016_Task 1	Coincide
1	243	5	Spelling	stabile	stable	597	604	Exam2016_Task 1	Coincide
1	245	1	Spelling	worldwidely	worldwide	46	57	Exam2016_Task 1	Coincide
8	245	1	Formational_affixes	worldwidely	worldwide	46	57	Exam2016_Task 1	Coincide
2	253	1	Word_order	change the number of children without access to primary school education	the number of children without access to primary school education changed	42	114	Exam2016_Task 1	Overlap
3	253	1	Tense_choice	change	changed	42	48	Exam2016_Task 1	Overlap
1	253	3	Spelling	dramatical	dramatic	344	354	Exam2016_Task 1	Coincide
16	253	3	Formational_affixes	dramatical	dramatic	344	354	Exam2016_Task 1	Coincide
2	265	1	Word_order	hole the world	the whole world	81	95	Exam2016_Task 1	Overlap
3	265	1	Spelling	hole	whole	81	85	Exam2016_Task 1	Overlap
7	271	5	Articles	world trand	the world trend	669	680	Exam2016_Task 1	Overlap
8	271	5	Spelling	trand	trend	675	680	Exam2016_Task 1	Overlap
3	275	1	lex_item_choice	ears	periods	98	102	Exam2016_Task 1	Coincide
4	275	1	Spelling	ears	years	98	102	Exam2016_Task 1	Coincide
1	277	1	Word_order	In the graph is represented	On the represented graph 	0	27	Exam2016_Task 1	Overlap
2	277	1	Prepositions	In	On 	0	2	Exam2016_Task 1	Overlap
3	279	3	Spelling	investions	inventions	292	302	Exam2016_Task 1	Coincide
9	279	3	lex_item_choice	investions	investment 	292	302	Exam2016_Task 1	Coincide
4	281	1	Articles	a time period	the period 	95	108	Exam2016_Task 1	Overlap
5	281	1	Redundant_comp	time		97	101	Exam2016_Task 1	Overlap
19	283	3	Determiners	anothers	the other	435	443	Exam2016_Task 1	Coincide
2	283	3	Spelling	anothers	another	435	443	Exam2016_Task 1	Coincide
6	287	2	Word_order	investment worldwide	the worldwide investment 	214	234	Exam2016_Task 1	Coincide
7	287	2	Articles	investment worldwide	the worldwide investment 	214	234	Exam2016_Task 1	Coincide
1	291	4	Spelling	dramatical	dramatic	442	452	Exam2016_Task 1	Coincide
8	291	4	Formational_affixes	dramatical	dramatic	442	452	Exam2016_Task 1	Coincide
3	297	1	lex_item_choice	analysed	shows	18	26	Exam2016_Task 1	Coincide
4	297	1	Tense_choice	analysed	shows	18	26	Exam2016_Task 1	Coincide
1	299	1	Spelling	investitions	investments	32	44	Exam2016_Task 1	Coincide
2	299	1	lex_item_choice	investitions	investment 	32	44	Exam2016_Task 1	Coincide
2	301	3	Spelling	Ttl	total	197	200	Exam2016_Task 1	Coincide
11	301	3	Absence_explanation	Ttl	total	197	200	Exam2016_Task 1	Coincide
1	305	6	Spelling	equaled	equalled	646	653	Exam2016_Task 1	Coincide
5	305	6	Category_confusion	equaled	equal	646	653	Exam2016_Task 1	Coincide
1	307	2	Spelling	changings	changes	140	149	Exam2016_Task 1	Coincide
4	307	2	Formational_affixes	changings	changes	140	149	Exam2016_Task 1	Coincide
3	309	1	Articles	total world investments	the world total investment 	157	180	Exam2016_Task 1	Overlap
4	309	1	Noun_number	investments	investment	169	180	Exam2016_Task 1	Overlap
10	309	8	Articles	Investments	The investment	694	705	Exam2016_Task 1	Coincide
11	309	8	Noun_number	Investments	investment	694	705	Exam2016_Task 1	Coincide
1	311	7	Spelling	upgoing	upward	526	533	Exam2016_Task 1	Coincide
10	311	7	Derivation	upgoing	upward	526	533	Exam2016_Task 1	Coincide
4	313	6	Articles	investments	the investment 	854	865	Exam2016_Task 1	Coincide
5	313	6	Noun_number	investments	investment	854	865	Exam2016_Task 1	Coincide
4	319	4	lex_item_choice	numbers access choldrens	level of uneducated children	247	271	Exam2016_Task 1	Overlap
5	319	4	Spelling	choldrens	children	262	271	Exam2016_Task 1	Overlap
12	319	5	Tense_form	was been a lot like	were similar to	380	399	Exam2016_Task 1	Overlap
13	319	5	lex_item_choice	like	similar to	395	399	Exam2016_Task 1	Overlap
8	321	8	Articles	World total trend	the world total trend	1040	1057	Exam2016_Task 1	Overlap
9	321	8	Capitalisation	World	world	1040	1045	Exam2016_Task 1	Overlap
11	323	6	Articles	hole year	the whole year	613	622	Exam2016_Task 1	Overlap
10	323	6	Spelling	hole	whole	613	617	Exam2016_Task 1	Overlap
26	323	11	Relative_clause	which is 279 $ bn	, which was $279bn,	1129	1146	Exam2016_Task 1	Overlap
24	323	11	Tense_choice	is	was	1135	1137	Exam2016_Task 1	Overlap
25	323	11	Spelling	279 $ bn	$279bn	1138	1146	Exam2016_Task 1	Overlap
15	323	11	Word_order	$ bn	bn $	1142	1146	Exam2016_Task 1	Overlap
4	325	2	Word_order	are being comparised developing and developed countries	developed and developing countries are comparised	129	184	Exam2016_Task 1	Overlap
5	325	2	Voice	are being comparised	are comprised	129	149	Exam2016_Task 1	Overlap
1	325	2	Spelling	comparised	compared	139	149	Exam2016_Task 1	Overlap
14	327	3	Punctuation	From the graph we can see that investment in Renewable Energy in Developed countries reached a peak in 2011 year	From the graph we can see that investment in Renewable Energy in Developed countries reached a peak in 2011,	164	276	Exam2016_Task 1	Overlap
8	327	3	Articles	investment	the investment	195	205	Exam2016_Task 1	Overlap
8	331	2	Word_order	developed investments and developing countries' ones	investments in developed and developing countries	119	171	Exam2016_Task 1	Overlap
9	331	2	Redundant_comp	ones		167	171	Exam2016_Task 1	Overlap
13	331	2	Word_order	total world tendency of the world	the world total tendency	177	210	Exam2016_Task 1	Overlap
14	331	2	Articles	total world tendency	the world total tendency	177	197	Exam2016_Task 1	Overlap
16	331	3	Redundant_comp	abit		383	387	Exam2016_Task 1	Coincide
1	331	3	Spelling	abit	a bit	383	387	Exam2016_Task 1	Coincide
4	343	1	Articles	a 7 year period	the 7 years period	130	145	Exam2016_Task 1	Overlap
5	343	1	Noun_number	year	years	134	138	Exam2016_Task 1	Overlap
2	345	3	Spelling	slighty	slightly	464	471	Exam2016_Task 1	Coincide
14	345	3	Formational_affixes	slighty	slightly	464	471	Exam2016_Task 1	Coincide
1	347	8	Spelling	downwarding	downward	1058	1069	Exam2016_Task 1	Coincide
10	347	8	Formational_affixes	downwarding	downward	1058	1069	Exam2016_Task 1	Coincide
1	353	10	Spelling	dramatical	dramatic	967	977	Exam2016_Task 1	Coincide
5	353	10	Formational_affixes	dramatical	dramatic	967	977	Exam2016_Task 1	Coincide
10	355	4	Articles	8 years period	the 8 year period	460	474	Exam2016_Task 1	Overlap
11	355	4	Noun_number	years	year	462	467	Exam2016_Task 1	Overlap
13	355	6	Tense_choice	has remarkable changed	changed remarkably	655	677	Exam2016_Task 1	Overlap
14	355	6	Category_confusion	remarkable	remarkably	659	669	Exam2016_Task 1	Overlap
1	357	7	Spelling	tendence	tendency	546	554	Exam2016_Task 1	Coincide
8	357	7	Formational_affixes	tendence	tendency	546	554	Exam2016_Task 1	Coincide
13	359	5	Tense_choice	had just increased	overstepped	724	742	Exam2016_Task 1	Coincide
14	359	5	lex_item_choice	had just increased	overstepped	724	742	Exam2016_Task 1	Coincide
2	361	4	Spelling	twicely	twice	562	569	Exam2016_Task 1	Coincide
5	361	4	Numerals	twicely	twice	562	569	Exam2016_Task 1	Coincide
6	375	1	Noun_number	Desktop	desktops	58	65	Exam2016_Task 1	Coincide
27	375	1	Capitalisation	Desktop	desktops	58	65	Exam2016_Task 1	Coincide
5	379	2	Spelling	milions	millions	276	283	Exam2016_Task 1	Coincide
6	379	2	Numerals	milions	million	276	283	Exam2016_Task 1	Coincide
1	397	7	Spelling	valuability	value	757	768	Exam2016_Task 1	Coincide
2	397	7	Derivation	valuability	value	757	768	Exam2016_Task 1	Coincide
1	407	3	Spelling	boths	both	478	483	Exam2016_Task 1	Coincide
2	407	3	Quantifiers	boths	both	478	483	Exam2016_Task 1	Coincide
3	415	5	Spelling	womans	women	514	520	Exam2016_Task 1	Coincide
4	415	5	Noun_number	womans	women	514	520	Exam2016_Task 1	Coincide
3	423	4	Spelling	differenced	different	467	478	Exam2016_Task 1	Coincide
4	423	4	Formational_affixes	differenced	different	467	478	Exam2016_Task 1	Coincide
1	425	9	Spelling	atterence	difference	965	974	Exam2016_Task 1	Coincide
3	425	9	Derivation	atterence	difference	965	974	Exam2016_Task 1	Coincide
14	427	6	Numerals	milions	million	502	509	Exam2016_Task 1	Coincide
25	427	6	Spelling	milions	million	502	509	Exam2016_Task 1	Coincide
37	429	5	Articles	rest of world	the rest of the world	547	560	Exam2016_Task 1	Overlap
30	429	5	Articles	rest	the rest	547	551	Exam2016_Task 1	Overlap
9	451	8	suggestion	were	there was	802	806	Exam2016_Task 1	Coincide
17	451	8	suggestion	were	there was	802	806	Exam2016_Task 1	Coincide
5	455	2	Spelling	compealing	comparisons	120	130	Exam2016_Task 1	Coincide
10	455	2	Derivation	compealing	comparisons	120	130	Exam2016_Task 1	Coincide
1	457	2	Spelling	sured	sure	548	553	Exam2016_Task 1	Coincide
2	457	2	Category_confusion	sured	sure	548	553	Exam2016_Task 1	Coincide
5	473	3	Articles	the 21,6 million	21.6 million	350	366	Exam2016_Task 1	Overlap
6	473	3	Numerals	21,6	21.6	354	358	Exam2016_Task 1	Overlap
5	475	6	Spelling	milions	million	653	660	Exam2016_Task 1	Coincide
6	475	6	Numerals	milions	million	653	660	Exam2016_Task 1	Coincide
9	517	7	Articles	Rest od World	the rest of the world	611	624	Exam2016_Task 1	Overlap
10	517	7	Spelling	od	or	616	618	Exam2016_Task 1	Overlap
1	525	2	Spelling	differented	differentiated	126	137	Exam2016_Task 1	Coincide
2	525	2	Formational_affixes	differented	differentiated	126	137	Exam2016_Task 1	Coincide
1	531	4	Spelling	millons	millions	338	345	Exam2016_Task 1	Coincide
2	531	4	Numerals	millons	million	338	345	Exam2016_Task 1	Coincide
6	539	3	lex_item_choice	the most exciling	the sharpest	272	289	Exam2016_Task 1	Overlap
1	539	3	Spelling	exciling	exciting	281	289	Exam2016_Task 1	Overlap
8	539	4	Spelling	felt	fell	347	351	Exam2016_Task 1	Coincide
23	539	4	lex_item_choice	felt	fell	347	351	Exam2016_Task 1	Coincide
1	551	10	Spelling	slightler	slighter	802	811	Exam2016_Task 1	Coincide
2	551	10	Formational_affixes	slightler	slighter	802	811	Exam2016_Task 1	Coincide
4	557	4	Spelling	trainings	training	489	498	Exam2016_Task 1	Coincide
5	557	4	Countable_uncountable	trainings	training	489	498	Exam2016_Task 1	Coincide
2	561	2	Prepositions	to	by	207	209	Exam2016_Task 1	Overlap
3	561	2	Absence_comp_sent	to the end 2012	by the end of 2012	207	222	Exam2016_Task 1	Overlap
8	561	3	Coherence	of them 20 mill boys and 23,7 girls	there are 20 million boys and 23.7 million girls	367	402	Exam2016_Task 1	Overlap
